idcidade,nome,estado
61611,da Paz,Acre
93608,Pimenta do Sul,Paraná
44489,Sousa,Piauí
55022,da Cruz da Praia,Amazonas
31734,Nunes dos Dourados,Rio Grande do Norte
95891,Correia do Galho,Santa Catarina
47632,Fonseca da Prata,Rio de Janeiro
31216,Vieira,Sergipe
43559,Almeida da Prata,Mato Grosso
27317,Casa Grande de Minas,Tocantins
67015,Macedo,Roraima
32272,Fonseca,Roraima
34313,Caldeira,Rio Grande do Sul
8323,Sá,Sergipe
40340,Leão,Roraima
34661,da Luz dos Dourados,São Paulo
71682,Duarte,Ceará
8489,Nascimento,São Paulo
43455,Teixeira das Flores,Pernambuco
30734,Moura,Mato Grosso do Sul
90777,das Neves de da Cruz,Maranhão
27319,Guerra,Piauí
57935,Santos,Pará
77217,Porto de Santos,Maranhão
92432,Duarte,Rio de Janeiro
99437,Pacheco,Sergipe
12679,Pimenta Grande,Rondônia
36868,Alves da Mata,Pernambuco
96647,Machado dos Dourados,Alagoas
1870,Azevedo,Rio de Janeiro
555,Gonçalves do Sul,Rio de Janeiro
91704,Fernandes,Goiás
42525,Cavalcante Verde,Acre
82019,Rodrigues do Norte,Pernambuco
70435,Marques das Flores,Espírito Santo
12277,Campos das Pedras,Amapá
43398,Mendonça,Paraíba
47843,Freitas das Flores,Sergipe
53587,Santos,Mato Grosso
19615,da Costa de Minas,Alagoas
42437,Guerra de Almeida,Sergipe
24758,Montenegro,Espírito Santo
30992,Freitas,Mato Grosso do Sul
72723,Fogaça,Distrito Federal
2629,Teixeira,Mato Grosso
28075,Castro de Minas,Roraima
22624,da Mata,Paraíba
96351,Machado do Campo,Rondônia
63711,da Rosa,Pará
95339,Aragão das Pedras,Minas Gerais
29153,Teixeira da Serra,Santa Catarina
41310,da Paz,Paraná
1932,Garcia,Paraná
92291,Castro da Prata,Espírito Santo
50484,da Rocha de Silveira,Mato Grosso do Sul
69777,Ribeiro,Rio Grande do Norte
25335,Cassiano,Roraima
15202,Rezende,São Paulo
91504,Sales do Sul,Amazonas
31600,Aragão,Mato Grosso
60619,da Rosa de Barros,Paraná
1836,Cirino do Norte,Santa Catarina
35904,Novais,Rondônia
18277,Silva,Mato Grosso do Sul
47765,da Luz,Santa Catarina
29601,das Neves,Mato Grosso do Sul
41225,Viana,Ceará
330,Alves,Pernambuco
41404,Correia,Santa Catarina
80519,Cunha,Rondônia
64943,da Luz,Tocantins
6290,Casa Grande,Rio de Janeiro
98551,Vieira da Prata,Minas Gerais
35119,Casa Grande de Goiás,Acre
83867,Aragão,Rondônia
50957,Aparecida,Bahia
12628,da Costa do Amparo,Piauí
71433,Freitas do Campo,Paraná
23321,Alves,Rondônia
20368,Cassiano,Rondônia
94387,Martins,Mato Grosso
8134,Martins de Minas,Distrito Federal
23458,Barbosa,Bahia
17795,Abreu,Paraíba
10936,Sá,Espírito Santo
7160,Aparecida,Ceará
35104,da Rocha de Fernandes,Paraná
20471,da Cunha,Mato Grosso do Sul
87181,da Luz de Costa,Roraima
96201,Alves do Norte,Minas Gerais
70155,Sales de Goiás,Piauí
94912,Peixoto de Martins,Acre
41277,Pinto,Rondônia
72519,Sousa,Sergipe
94315,Gomes,Rio de Janeiro
22101,Carvalho de Barros,Pará
52113,Ferreira dos Dourados,Goiás
55602,da Cruz,Piauí
41203,Lima,Acre
82836,Souza de da Mota,Pernambuco
17774,Duarte de Montenegro,Mato Grosso
90235,Ferreira,Santa Catarina
34689,Lima dos Dourados,Paraná
31948,Freitas das Pedras,Rio Grande do Sul
6680,Mendonça,Amapá
62508,Novais do Sul,Amazonas
9194,Abreu da Mata,Sergipe
38256,Cavalcante,Pará
36253,da Luz,Ceará
8742,Azevedo,Paraná
85052,Almeida da Praia,Alagoas
64239,Macedo de Goiás,Santa Catarina
42137,Mendonça,Santa Catarina
32513,Leão,Santa Catarina
88153,Silva,Bahia
30020,Gonçalves de Pereira,Mato Grosso
52913,Dias,Goiás
15848,Casa Grande,Paraíba
63602,Montenegro das Flores,Alagoas
33045,Cardoso,Mato Grosso do Sul
52206,Viana,Roraima
55489,Borges,Mato Grosso
91525,Cavalcanti do Oeste,Ceará
75342,da Cruz,Amazonas
50235,Costela do Amparo,Sergipe
41645,Aragão,Rondônia
2898,Farias de Minas,Pará
67005,Araújo de Rodrigues,Distrito Federal
50081,Alves de Rocha,Espírito Santo
86626,Santos,Paraíba
23360,Lima,Rondônia
49658,Oliveira de Minas,Paraná
74370,Costa,Bahia
77005,Aparecida,Pernambuco
25786,da Costa,Bahia
17037,das Neves do Galho,Minas Gerais
7340,Sá do Amparo,Paraná
83062,Carvalho,Amapá
82957,das Neves do Galho,Roraima
23752,Porto de Goiás,Rondônia
71100,Pastor,Pará
42609,Pastor,Acre
89187,Rezende do Sul,Mato Grosso do Sul
649,da Cunha das Flores,Goiás
56622,Lopes de Pastor,Amazonas
69891,Correia da Praia,Santa Catarina
26097,Costa,Minas Gerais
43700,da Cruz,São Paulo
41369,Abreu do Campo,Sergipe
17307,Abreu da Mata,Paraíba
19404,Sales,Pará
3308,Gomes,Maranhão
37817,Souza Verde,Paraná
86886,Fogaça de Minas,Rio de Janeiro
99381,Borges,Acre
9600,da Paz,Rio de Janeiro
4313,Nogueira de Jesus,Rondônia
13707,Correia,Rio Grande do Norte
17734,Sá,Rio Grande do Sul
54808,Farias do Sul,Roraima
344,Campos da Praia,Tocantins
82326,Oliveira Grande,Rio de Janeiro
56750,Leão,Rio Grande do Norte
75069,Castro,Rio Grande do Sul
41513,Silveira de Ramos,Piauí
84837,Rezende de Garcia,Ceará
55943,Ramos,Paraíba
81500,Vasconcelos,Santa Catarina
45856,Alves de Almeida,Acre
92266,Moura de Fernandes,Tocantins
71345,Viana,Maranhão
63678,Cavalcante das Flores,Acre
92045,Montenegro,Espírito Santo
81399,Ramos das Pedras,Paraná
93697,Pinto,Pernambuco
94690,Cassiano,Espírito Santo
14103,Carvalho,Roraima
11327,Freitas Paulista,Goiás
43734,Machado do Campo,Minas Gerais
31483,Oliveira de das Neves,Mato Grosso do Sul
16020,Aragão,Tocantins
9557,Carvalho,Distrito Federal
14617,Moura Paulista,Amapá
44319,Oliveira,Rondônia
30915,Sousa,Ceará
27875,Câmara,Maranhão
88415,Caldeira de Sales,Rondônia
57084,Fogaça Paulista,Santa Catarina
58949,Macedo,Distrito Federal
75942,Montenegro das Pedras,Rondônia
71504,Brito do Sul,Pernambuco
21965,da Rosa,Espírito Santo
20613,Sousa,Mato Grosso do Sul
58422,da Conceição,Distrito Federal
53444,Gonçalves de Minas,Sergipe
72349,Castro de Brito,Espírito Santo
53586,Machado de Aparecida,Santa Catarina
41653,Borges,Acre
25283,Macedo,Roraima
82275,Cavalcante de Marques,Amapá
1602,Sá de Souza,São Paulo
78634,Novaes,Mato Grosso
32748,Mendes de Jesus,Rio Grande do Sul
66224,da Mata da Serra,Mato Grosso
51468,Rodrigues,Sergipe
75388,Rezende,Tocantins
70442,Rios de Mendonça,Rio Grande do Sul
67955,Caldeira,Distrito Federal
62131,Leão das Pedras,Rio Grande do Sul
5860,Farias da Prata,Paraíba
92389,Silva de Vieira,Mato Grosso
17948,Brito,Ceará
45115,da Rosa,Roraima
95467,Moreira de Rocha,Rio Grande do Norte
47826,Novaes do Sul,Sergipe
93566,da Cunha das Flores,São Paulo
11246,Oliveira de Machado,Mato Grosso
52622,Albuquerque,Alagoas
53837,Cavalcanti,Minas Gerais
71809,Alves Alegre,Maranhão
57532,Alves das Flores,Amapá
93312,Marques das Pedras,Distrito Federal
13071,Barros,São Paulo
31922,Ribeiro,Maranhão
79744,Montenegro,Acre
70388,Cunha de Goiás,Rondônia
64533,Aragão,Paraná
93181,Siqueira do Sul,Rio de Janeiro
29306,Jesus,Alagoas
2805,Souza,Santa Catarina
68924,Pires do Amparo,Amazonas
57242,da Cruz,Paraná
60604,Câmara,Mato Grosso
55367,Camargo,Pará
80341,Mendonça,Minas Gerais
69262,Moura,Espírito Santo
27123,Pereira da Serra,Santa Catarina
88818,Costa,Ceará
80437,Pimenta,Minas Gerais
3694,Cassiano do Oeste,Minas Gerais
53614,Garcia,Pará
15443,Melo,Piauí
66069,Mendonça das Pedras,Minas Gerais
55698,Nunes,Rondônia
58522,Melo,Mato Grosso
96518,Andrade Alegre,São Paulo
61830,Barros,São Paulo
79887,Souza,Alagoas
25815,Nunes Verde,Pará
47147,Nascimento do Oeste,Rio Grande do Norte
18098,Lima das Flores,Espírito Santo
89744,Silva,Roraima
42888,Cavalcanti de Goiás,Rio Grande do Sul
66725,Lopes de Minas,Ceará
34173,Fogaça,Distrito Federal
83208,Costela de Leão,Mato Grosso do Sul
5497,Pastor,Rio de Janeiro
50329,da Rocha,Amazonas
49501,Siqueira do Norte,Sergipe
82018,Duarte,Amapá
96916,da Rocha do Norte,Sergipe
55789,Cunha Paulista,Tocantins
57563,Sousa da Serra,Paraná
75607,Martins,Mato Grosso
94411,Machado,Distrito Federal
33769,Nunes,Tocantins
69918,Souza,Piauí
67760,Macedo do Sul,Distrito Federal
7315,Cavalcante dos Dourados,Acre
14610,da Cunha de Pinto,Espírito Santo
91698,Oliveira,Mato Grosso do Sul
71621,Martins do Amparo,Rio de Janeiro
98589,Rodrigues,Tocantins
76526,Lopes,Roraima
25949,Andrade do Amparo,Goiás
48905,Cavalcanti,Rio Grande do Norte
55043,Ribeiro,Santa Catarina
6636,Nascimento da Mata,Rio Grande do Sul
75307,da Paz das Pedras,Alagoas
48353,Pereira,Sergipe
14101,Cardoso,Rio Grande do Sul
1727,Caldeira,Santa Catarina
34616,da Rocha,Paraná
10867,Cardoso Alegre,Roraima
85814,Pacheco,Espírito Santo
65850,Câmara,Amazonas
27834,Albuquerque,Pernambuco
22392,Nunes do Amparo,Amapá
56409,Porto,Roraima
82874,Sousa da Serra,Paraíba
2492,Freitas,Roraima
59260,Vasconcelos,Mato Grosso
54189,Lopes,Ceará
23437,Campos das Pedras,Distrito Federal
8931,Macedo do Sul,Rio de Janeiro
78052,Albuquerque,Acre
4892,Santos do Norte,Mato Grosso
46613,Viana Verde,Mato Grosso do Sul
9147,Martins,Rondônia
20741,Martins,Pará
40071,da Cunha,Rondônia
59022,Oliveira,Amapá
54299,Gomes,Santa Catarina
41695,Martins das Flores,Rio de Janeiro
70073,Casa Grande de Mendes,Ceará
19735,Carvalho,Goiás
32718,Sales Alegre,Goiás
87565,da Costa do Oeste,Paraná
74078,Sá do Norte,São Paulo
72525,Melo do Norte,Goiás
78632,Garcia do Campo,Tocantins
79615,Moraes,Paraíba
58239,Pastor do Campo,Mato Grosso
91486,Fogaça,Goiás
73783,Pires,São Paulo
44427,Moraes Grande,Acre
32369,Vargas,Mato Grosso
16484,Rezende,Bahia
64620,Mendonça do Sul,Paraná
70115,Novaes,Distrito Federal
80067,Pinto,Maranhão
18396,Jesus do Galho,Rio de Janeiro
73771,Pinto,Rio Grande do Sul
84829,Barros,Sergipe
96045,Cunha,Santa Catarina
8804,Souza,Espírito Santo
8749,Cassiano de Fogaça,Minas Gerais
28237,Alves,Piauí
97532,Silva,Pará
7227,Novaes de Macedo,Mato Grosso
66745,Silva,Distrito Federal
20516,Nunes do Campo,Rondônia
57738,Castro,Paraíba
12653,Almeida da Serra,Amapá
4629,Ribeiro do Norte,Pernambuco
36774,Moura de da Costa,São Paulo
52478,Mendonça,Mato Grosso
59741,Souza,São Paulo
8829,Lima das Flores,Alagoas
15741,Pacheco,Amazonas
34237,Cardoso,Acre
84840,Nascimento Paulista,Rio de Janeiro
83693,Câmara Grande,Espírito Santo
7164,Oliveira,Tocantins
29352,Jesus,Goiás
71503,Cunha dos Dourados,Espírito Santo
54664,da Mota do Oeste,São Paulo
63227,Machado,Pará
36021,Costa,Distrito Federal
38687,Rios Paulista,Goiás
58518,Nunes,Rio Grande do Sul
12731,Vieira,Tocantins
31748,Carvalho de Azevedo,Rio Grande do Norte
68156,Silveira do Amparo,Mato Grosso do Sul
28710,Mendes de Duarte,Rio Grande do Sul
92171,Vasconcelos do Campo,Mato Grosso
57250,Correia,Rondônia
68364,das Neves Paulista,Amazonas
6386,Novais,São Paulo
29683,Dias,Rio Grande do Norte
71935,Jesus do Campo,Bahia
94065,Sá do Norte,Bahia
66147,Moura,Acre
37458,Machado,Ceará
86131,da Mota da Praia,Amazonas
34023,Guerra,Paraíba
69409,da Cunha,Espírito Santo
92912,Sampaio,Sergipe
48157,da Rocha,Acre
21086,da Paz de Dias,São Paulo
11851,Ribeiro da Serra,Pará
85881,Garcia do Galho,Santa Catarina
69206,Castro do Sul,Pará
1730,Martins da Mata,São Paulo
67597,Correia,Piauí
58918,da Rosa do Norte,São Paulo
39791,Fonseca Alegre,Rio Grande do Sul
85313,Vasconcelos de Nogueira,Espírito Santo
50564,Lopes,Tocantins
73860,Melo,Rio Grande do Norte
73605,da Cruz das Flores,Alagoas
17547,Azevedo,Rio de Janeiro
81463,Gonçalves,Rio de Janeiro
71445,Aparecida,Amazonas
7710,Jesus Grande,Espírito Santo
13877,Ramos,Goiás
31972,Pinto,Alagoas
57705,Campos,Espírito Santo
18263,da Cunha,Amapá
95111,Nascimento,Rio de Janeiro
18621,Fernandes,Mato Grosso
94008,Gonçalves Grande,Goiás
72363,Mendonça,Rio Grande do Norte
7206,Barros,Amazonas
18494,Araújo,Pará
42969,Fonseca dos Dourados,Mato Grosso
23256,Nascimento,Distrito Federal
26037,Lopes,Amazonas
72866,Siqueira,Distrito Federal
71376,Porto do Campo,Rio Grande do Norte
16729,Melo do Oeste,Paraíba
94370,Araújo do Norte,Rio de Janeiro
86766,Araújo,Tocantins
66527,Cassiano,Ceará
61853,Rezende dos Dourados,Rio de Janeiro
84126,Borges da Mata,São Paulo
90217,Melo,Tocantins
34368,Jesus,Rio de Janeiro
63507,da Paz,Sergipe
4499,Porto,Paraná
90286,Cardoso de Minas,Sergipe
48918,Carvalho,São Paulo
84344,Sampaio,Amazonas
85475,da Luz,Piauí
68847,Montenegro do Amparo,Rondônia
24455,Pires Paulista,Amazonas
99321,Moraes Alegre,Bahia
68757,Mendonça,Rio de Janeiro
88127,Machado,Ceará
34871,Gonçalves de Teixeira,Roraima
13971,Correia,São Paulo
41072,Porto de Minas,Tocantins
49082,Gonçalves,Rondônia
75677,Pinto Verde,Amazonas
68187,Pimenta,Piauí
98045,Cavalcante do Sul,Roraima
84080,Gonçalves,Goiás
65929,Melo de Abreu,Pará
67280,Rocha do Oeste,Piauí
62980,Camargo,Ceará
55444,Peixoto Alegre,Sergipe
23419,Casa Grande,Tocantins
90406,Albuquerque,Mato Grosso do Sul
93904,Rezende,Rio Grande do Sul
74014,da Rocha Paulista,Mato Grosso do Sul
99246,Correia,Rio Grande do Norte
21985,Mendonça de Goiás,Goiás
81351,Gonçalves de Mendonça,Paraná
42109,Novaes,Rio Grande do Sul
55968,Sousa da Mata,Amazonas
1163,Moura de Cirino,Mato Grosso
11590,Farias,Amazonas
70934,Sousa dos Dourados,Roraima
97944,Novaes de Goiás,Goiás
260,Macedo,Mato Grosso
73285,Moura,Roraima
14101,Aragão de Macedo,Pernambuco
98177,Casa Grande,Pará
36985,Martins da Praia,Pará
49635,da Cruz,Amazonas
2676,Abreu,Rio Grande do Sul
37721,Martins do Norte,Acre
14118,Pereira de Freitas,Amapá
19782,Pereira Grande,Piauí
17263,Siqueira,Roraima
43494,Abreu Paulista,Roraima
27892,Martins da Prata,Espírito Santo
59813,Sales,Distrito Federal
13072,Gomes de Goiás,Minas Gerais
44022,Fogaça,Paraíba
81680,Martins de Minas,Rio Grande do Sul
68835,Gomes do Galho,Paraná
78400,Vasconcelos,Santa Catarina
42452,Sousa,Mato Grosso
59124,Marques,Espírito Santo
66976,Marques da Prata,Goiás
15818,Sales do Campo,Maranhão
84316,Porto de Teixeira,Alagoas
36479,Campos Paulista,Ceará
41499,Sales de Rios,Sergipe
60567,Farias de Cavalcante,Mato Grosso do Sul
49047,Cavalcante,Pará
72365,Aragão,Ceará
40337,da Conceição,Rio Grande do Sul
83955,Duarte,Piauí
97997,Peixoto,Ceará
95482,Macedo de Pimenta,Ceará
29018,Pereira,São Paulo
20830,Siqueira,Rio Grande do Sul
42422,Martins dos Dourados,Rio Grande do Sul
34963,Nogueira,Acre
38046,da Cruz,Sergipe
94954,Machado das Pedras,Amazonas
10716,Jesus,Santa Catarina
33719,Pastor de Jesus,Ceará
84569,Cirino de Cirino,Goiás
29961,Vasconcelos,Pará
66316,Campos do Amparo,Pernambuco
48879,Pereira de Minas,Bahia
60613,Leão,Rio Grande do Sul
22417,Marques,Mato Grosso do Sul
17019,da Rocha do Sul,Rio Grande do Sul
99927,Silva,São Paulo
68562,Costela da Serra,Rio de Janeiro
94068,Silva da Prata,Pernambuco
11203,Vargas de da Mota,Amazonas
63347,Nascimento,Pernambuco
66643,Pimenta,Pernambuco
45614,Peixoto,Piauí
67592,Ramos dos Dourados,Acre
2045,Ramos,Paraná
45929,Vargas Paulista,Pará
54874,da Cunha,Rio Grande do Norte
95083,Machado,Acre
89748,da Rocha do Galho,Alagoas
33851,Costela,Pará
19856,Gomes,Alagoas
26231,Mendonça,Roraima
73783,Marques,Acre
955,Rodrigues,Tocantins
84159,Duarte Alegre,Mato Grosso do Sul
99130,Azevedo de Minas,Maranhão
22302,da Rocha de Pimenta,Amazonas
90221,Siqueira,Paraíba
95138,Vargas Grande,Piauí
49991,da Rosa de da Luz,Goiás
70789,Rodrigues,Paraná
6999,Leão da Mata,Rio Grande do Sul
59206,Costela de da Mota,Alagoas
32549,Souza,Sergipe
5951,Oliveira de Sales,Mato Grosso do Sul
5767,Sales dos Dourados,Espírito Santo
49341,Ferreira de Araújo,Mato Grosso
48489,das Neves,Distrito Federal
8037,da Mota de Minas,Sergipe
27636,Freitas,Roraima
55506,Pimenta da Serra,Rio Grande do Sul
6401,Andrade,Roraima
15395,Pacheco da Prata,Maranhão
19033,Moreira,Amapá
21892,Barros,São Paulo
47471,Fonseca Alegre,Alagoas
440,Dias de Castro,Piauí
68023,Albuquerque do Campo,Roraima
2934,Albuquerque,Goiás
92019,Câmara do Oeste,Goiás
14130,Azevedo Paulista,Rondônia
5395,Vasconcelos,Piauí
5118,Novais,Rio Grande do Sul
16838,Duarte,Mato Grosso
26586,Barros,Pernambuco
87093,Peixoto,Mato Grosso
55996,Araújo do Amparo,Espírito Santo
42637,Casa Grande,Mato Grosso do Sul
86043,Gonçalves,Alagoas
47714,Novaes Verde,Maranhão
60557,Moraes Paulista,Rio de Janeiro
16423,Cunha,São Paulo
31139,Rios,Santa Catarina
22993,Pires do Amparo,Bahia
87154,Câmara Alegre,Pará
91081,Novais,Goiás
56483,Rocha Paulista,Pará
84238,Pinto de Câmara,Espírito Santo
53679,Santos,Rio Grande do Norte
57181,Guerra,Rondônia
56867,Gomes,Amazonas
83698,Machado,Roraima
96289,da Rosa,Minas Gerais
45336,Casa Grande de Moura,Minas Gerais
80525,Machado,Santa Catarina
51674,da Paz de Minas,Mato Grosso
27426,Moraes,Minas Gerais
76356,Marques da Prata,Paraná
12824,Lopes,Pará
34794,Siqueira Grande,Acre
142,Marques,Amapá
1890,Dias,Acre
9735,Marques Verde,Pará
28919,Gomes da Mata,Santa Catarina
2028,Pacheco da Serra,Santa Catarina
84655,Barbosa,Rondônia
68096,Vasconcelos,São Paulo
50819,Sampaio da Prata,Santa Catarina
21307,Andrade de Pimenta,Minas Gerais
98165,Teixeira,Ceará
73087,Vieira da Serra,Minas Gerais
81424,Siqueira,Santa Catarina
71604,Alves das Flores,Espírito Santo
66361,Caldeira,Paraná
71907,da Rocha,Roraima
95721,Moura,Santa Catarina
3911,Azevedo,Maranhão
96559,Pires da Prata,Amazonas
92534,Câmara,Tocantins
14917,Almeida de Viana,Pernambuco
51845,Sousa,Pará
41306,Martins do Oeste,Distrito Federal
7328,Duarte,Rio Grande do Norte
77054,Nunes do Oeste,Mato Grosso
57182,da Costa,Distrito Federal
13699,Santos,Rio Grande do Norte
43367,Almeida de Oliveira,Mato Grosso
39211,Câmara,Roraima
91601,Rios de Mendonça,Pernambuco
53459,Duarte,Tocantins
7036,Montenegro,Rio de Janeiro
92188,Moraes,Alagoas
45373,Viana,Paraíba
4495,Nunes,Ceará
4339,Silva de Aparecida,São Paulo
5591,Porto,Paraná
80244,Oliveira,Mato Grosso do Sul
57812,Pires,Rio Grande do Sul
16631,Abreu de Garcia,Goiás
48207,Barros,Rio de Janeiro
42134,Dias de Guerra,Minas Gerais
55241,Borges de Peixoto,Paraná
40014,Fogaça da Praia,Minas Gerais
36456,da Mota do Oeste,Rio de Janeiro
82569,Sales,Paraná
84810,Câmara de Costa,Bahia
85908,Silveira do Galho,Ceará
499,Machado,Ceará
47908,Barbosa da Serra,Alagoas
94503,Mendonça de Cavalcante,Maranhão
28674,Rocha,Piauí
17842,Câmara,Paraná
86108,Alves do Galho,Amazonas
21893,Duarte das Flores,Tocantins
99773,Sales,Pará
34089,Pastor Paulista,Rio de Janeiro
44487,Sales Alegre,Distrito Federal
92963,Campos do Norte,Goiás
19549,Caldeira,Paraíba
18884,da Rocha Grande,Sergipe
96030,Aparecida das Pedras,Distrito Federal
10028,Siqueira da Serra,Paraíba
54781,Costela do Campo,Acre
41327,Cavalcante dos Dourados,Mato Grosso
66834,Rios de Minas,Piauí
58685,Dias,Piauí
86681,da Rosa,Espírito Santo
46521,Nogueira,Bahia
16319,Fernandes da Prata,Amazonas
3984,Sá Paulista,Rio Grande do Norte
95454,Guerra das Flores,Pernambuco
42672,Monteiro de Fogaça,Acre
97403,da Rocha,Piauí
5913,Fernandes,Santa Catarina
67468,Barbosa de Goiás,Minas Gerais
25626,Moura,Ceará
90162,da Mata Alegre,Acre
41025,Moreira Paulista,Rio de Janeiro
30749,Freitas,Tocantins
59888,da Luz,Goiás
24610,Costa,Mato Grosso do Sul
10283,Rios da Praia,Rio Grande do Norte
72010,Caldeira,Roraima
73750,da Rocha do Norte,Alagoas
33706,Freitas,Rio Grande do Sul
75615,Dias,Pará
11025,Barbosa,Rio Grande do Norte
77589,Caldeira,Alagoas
57256,Gonçalves do Oeste,Paraíba
63288,Ramos de Jesus,São Paulo
34996,Campos da Mata,Acre
59208,Martins,Espírito Santo
10923,Abreu do Campo,Rio de Janeiro
56878,Leão,Rio de Janeiro
68364,Guerra de Minas,Rio Grande do Norte
67209,Pires de Alves,Amapá
53304,Moreira,Goiás
2842,da Cruz,Paraná
46004,Lopes,Paraná
25973,Rocha de Machado,Amazonas
1776,Cardoso das Pedras,Rio Grande do Sul
88289,Ferreira,São Paulo
37902,Montenegro,Minas Gerais
27720,Cassiano da Mata,Mato Grosso do Sul
99552,da Rosa do Sul,Acre
79645,Moura,Sergipe
13582,Marques da Praia,Mato Grosso
19746,Correia,Mato Grosso
20882,Cirino da Serra,Paraná
25329,Novais da Prata,Maranhão
47630,da Cunha,Rondônia
55959,Azevedo do Galho,Roraima
26576,Pinto,Sergipe
