idestado,nome_estado,sigla_estado
20505,Rio Grande do Norte,MA
8224,Mato Grosso,MS
47771,Rio Grande do Sul,TO
97939,Maranhão,MS
5963,Rio Grande do Norte,RR
35393,Mato Grosso,RN
89145,Pernambuco,RO
85423,Rio Grande do Sul,CE
27998,Acre,ES
63613,Mato Grosso,MG
52803,Rondônia,MS
27949,Paraná,AM
42937,Rondônia,AC
32599,Mato Grosso do Sul,RS
47347,Goiás,MS
52100,Roraima,RJ
94960,Piauí,SP
85248,Pará,PA
77634,Paraná,RR
23861,Bahia,SC
27716,Pará,BA
40547,Distrito Federal,RN
27829,Ceará,TO
12350,Pará,DF
62048,Mato Grosso do Sul,BA
50209,Mato Grosso do Sul,BA
95944,Acre,AC
98859,Rio Grande do Sul,TO
38402,Sergipe,MG
21721,Tocantins,RS
92100,Pará,AP
30527,Minas Gerais,MA
78041,Rio Grande do Norte,AC
21902,Bahia,GO
21311,Paraná,MG
63204,Acre,RJ
30320,Rio de Janeiro,AM
17390,Paraíba,MT
27737,Maranhão,RR
52136,Mato Grosso,GO
21075,Amazonas,BA
74553,Espírito Santo,MS
83268,Rio de Janeiro,MA
42454,Rio de Janeiro,PA
31901,Bahia,RR
2311,Rio Grande do Sul,TO
45975,Sergipe,SE
19021,Rio Grande do Sul,AP
68655,Minas Gerais,MA
67588,Pará,ES
52230,Sergipe,CE
96078,São Paulo,AL
33894,Roraima,AM
126,Pernambuco,DF
31540,Minas Gerais,AM
73392,Rio Grande do Sul,MA
45735,Rio Grande do Norte,RN
22087,Rio Grande do Sul,MG
30883,Maranhão,SE
42373,Sergipe,ES
46964,Amapá,MS
43435,Acre,CE
15000,Rondônia,SC
83865,Rio Grande do Sul,AM
63007,Maranhão,SE
38564,Minas Gerais,PR
49985,Ceará,MS
81062,Maranhão,PI
56565,Acre,SE
52207,Bahia,PB
27750,Paraíba,RS
57242,Tocantins,AL
44897,Pernambuco,TO
98650,Sergipe,AC
94048,Pará,AP
41482,Bahia,RR
66125,São Paulo,PI
18766,Bahia,SC
11980,Pará,PB
35370,Amapá,MS
27147,Roraima,TO
74300,Distrito Federal,AC
91741,Acre,AL
60391,Acre,RO
58933,Mato Grosso do Sul,PR
2478,Bahia,MS
15485,Paraíba,AL
63487,Distrito Federal,RR
55429,Distrito Federal,PE
21571,Acre,CE
68947,Ceará,AP
52320,Ceará,RO
27004,Goiás,TO
52252,Maranhão,ES
58925,Rio Grande do Sul,MT
86814,Ceará,AL
55404,Rio Grande do Sul,AM
53292,Rondônia,RN
79100,Paraíba,MG
23485,Rio Grande do Norte,AC
21731,Amapá,SP
5682,Rondônia,RJ
91684,Paraná,RO
34202,Sergipe,RN
74838,Paraíba,SC
3955,Acre,PI
92794,Goiás,SC
4822,Rio de Janeiro,PI
67533,Rondônia,PE
19195,Amazonas,RR
4222,Rondônia,DF
39848,Distrito Federal,MS
64209,Piauí,MS
58462,Tocantins,RN
34164,Alagoas,MG
18867,Espírito Santo,MT
69727,Mato Grosso,PR
95462,Piauí,TO
82912,Tocantins,MA
2756,Santa Catarina,AC
74604,Maranhão,AP
87823,Sergipe,PI
93617,São Paulo,RR
83995,Santa Catarina,AL
34307,Paraíba,PE
26488,Paraná,RN
80445,Goiás,AC
11807,Minas Gerais,PA
55492,Minas Gerais,SP
60524,Pernambuco,MA
36577,Ceará,PB
48389,Mato Grosso,AL
53346,Rio de Janeiro,SC
98748,Rio Grande do Norte,RO
27929,Ceará,PB
46834,Minas Gerais,CE
49099,Tocantins,RS
69770,Ceará,AM
45164,Rio Grande do Sul,MT
64507,Maranhão,MA
60236,Espírito Santo,PA
32208,Maranhão,CE
39926,Pernambuco,AP
74964,Tocantins,MS
98089,São Paulo,CE
95272,Rio Grande do Sul,AP
20289,Mato Grosso do Sul,TO
83808,Rio de Janeiro,GO
88209,Amazonas,AP
2684,Mato Grosso do Sul,AC
10979,Paraná,DF
60284,São Paulo,PA
23059,Rondônia,AL
31096,Ceará,AC
5639,Mato Grosso do Sul,ES
80226,Acre,ES
47597,Goiás,MT
60192,Rio Grande do Sul,PI
14050,Pará,SP
68367,Minas Gerais,ES
41263,Acre,MS
55494,Rondônia,AM
26948,Tocantins,MA
25138,Paraíba,CE
89475,Rio Grande do Norte,MA
23401,Santa Catarina,RJ
85748,Espírito Santo,CE
80589,São Paulo,AC
79451,Rio Grande do Norte,PR
42324,Alagoas,MA
36924,Ceará,MS
26420,Roraima,AP
4732,Amazonas,MS
88675,Espírito Santo,GO
92260,Maranhão,DF
41227,Pará,PA
58819,Espírito Santo,PR
96718,Espírito Santo,CE
1503,Pernambuco,AC
15595,Goiás,RR
41479,Pará,PR
9936,Acre,AL
33153,Minas Gerais,RS
87809,Rio Grande do Sul,SE
52739,Sergipe,MT
35141,Rio Grande do Sul,ES
91459,Piauí,PB
70075,Piauí,SE
52293,Amazonas,RR
25143,Alagoas,RR
26008,Amazonas,RR
10087,Mato Grosso,PR
4293,Piauí,TO
18721,Rio Grande do Norte,DF
25687,Pernambuco,PE
79071,Goiás,ES
23816,Maranhão,PB
36601,Paraíba,SC
14566,Sergipe,GO
81229,Goiás,AM
7837,Mato Grosso do Sul,SP
34480,Paraíba,BA
65163,Paraíba,PI
45404,Rio Grande do Norte,BA
64351,Mato Grosso do Sul,RO
7343,Paraná,SE
27427,Ceará,RO
30634,Acre,CE
816,Pernambuco,RR
65598,Distrito Federal,SE
94362,Alagoas,MA
46555,Rondônia,DF
57073,Rondônia,BA
63693,Rio Grande do Norte,AM
42268,Tocantins,SC
11883,Rio Grande do Sul,PA
93511,São Paulo,BA
31073,Santa Catarina,MT
66456,Rio Grande do Norte,SE
53068,Sergipe,MS
35329,Minas Gerais,TO
51146,Distrito Federal,RO
45144,Acre,AC
77619,Alagoas,MT
80681,Santa Catarina,RO
13908,Bahia,PE
92099,Mato Grosso,AM
46541,Amazonas,MT
85278,Minas Gerais,AP
86951,Bahia,RS
77027,Santa Catarina,AL
57308,Pernambuco,PR
63864,Paraíba,RR
6036,Distrito Federal,AM
85480,Maranhão,PR
45854,Goiás,SE
96583,Santa Catarina,MS
20754,Espírito Santo,AP
3272,Rio de Janeiro,MS
36380,Espírito Santo,ES
42993,Acre,MA
28071,Santa Catarina,RN
78286,Santa Catarina,PA
34352,Mato Grosso,AM
33059,Rio Grande do Sul,AP
55775,Rondônia,CE
89033,Distrito Federal,PA
64946,Tocantins,MS
29605,Pará,SE
62626,Sergipe,TO
86944,Paraná,ES
57711,Bahia,MS
72537,Paraná,SC
62036,Rondônia,TO
66263,Alagoas,RR
81452,Tocantins,AP
12116,Santa Catarina,RJ
44833,Mato Grosso,RO
59835,Rio Grande do Norte,TO
18563,Pernambuco,SP
14526,Paraíba,PR
43736,Rondônia,GO
63608,Mato Grosso do Sul,TO
26921,Mato Grosso,PA
44994,Roraima,AL
71007,Rondônia,TO
18468,Santa Catarina,RO
82936,Amapá,MG
76574,Acre,BA
11834,Acre,MA
11704,Goiás,BA
93202,Santa Catarina,PI
94437,Maranhão,AL
39565,Roraima,ES
4767,Rio de Janeiro,SC
67617,Paraíba,MG
88307,Sergipe,RN
62226,Mato Grosso do Sul,SC
22495,Goiás,DF
15555,Rio de Janeiro,MG
68186,Maranhão,SE
90876,Alagoas,MG
72003,Pernambuco,MS
62935,Piauí,AM
68127,Rondônia,AC
38996,São Paulo,AC
69836,Amapá,RR
59264,Paraná,AL
75859,Maranhão,BA
5751,Minas Gerais,PA
3812,Mato Grosso do Sul,AM
73501,Acre,RN
2030,Rio Grande do Sul,PA
8010,Rondônia,RR
87097,Paraná,CE
88599,Tocantins,DF
86080,Bahia,SP
50286,Tocantins,DF
43584,Sergipe,AP
19657,Maranhão,RR
61169,Rondônia,CE
13705,São Paulo,RJ
2103,Rondônia,CE
77120,Mato Grosso do Sul,MA
97067,Rio de Janeiro,AP
76261,Goiás,RR
75828,Goiás,RJ
75089,Rio Grande do Sul,RN
98162,Distrito Federal,GO
72423,Maranhão,RJ
32806,Paraná,MA
3985,Tocantins,SC
27144,Minas Gerais,AC
8380,Minas Gerais,MA
99721,Alagoas,PA
91090,Piauí,AC
61165,Rondônia,PR
48752,Distrito Federal,AC
79696,Rio Grande do Sul,MT
32503,Mato Grosso do Sul,RO
73150,Espírito Santo,MA
65748,Alagoas,GO
7541,Ceará,CE
59721,Bahia,DF
36036,Paraná,BA
59462,Espírito Santo,RR
46677,Alagoas,RS
99203,Mato Grosso do Sul,BA
65754,Minas Gerais,MT
4335,Roraima,MS
23596,Tocantins,RR
33767,Alagoas,BA
30107,Mato Grosso,RN
72118,Acre,AC
89575,Amazonas,ES
85644,Espírito Santo,RO
35427,Paraná,SP
3239,Rondônia,PE
11682,Rio de Janeiro,PI
22294,Amazonas,MT
72649,Mato Grosso do Sul,RS
70126,Piauí,PE
59099,Espírito Santo,AP
80598,Rondônia,AL
54144,Ceará,RR
54667,Paraíba,PI
40397,Rio de Janeiro,PA
17993,Paraná,RN
84797,Rondônia,RN
44956,Distrito Federal,SE
44105,Distrito Federal,PB
31807,Maranhão,PI
25145,Espírito Santo,AL
63341,Sergipe,SP
43906,Santa Catarina,MA
46283,Espírito Santo,BA
24276,Rio de Janeiro,TO
97639,Distrito Federal,BA
94367,Acre,TO
71395,Sergipe,RJ
36381,Goiás,ES
95795,Mato Grosso,RO
18240,Rio Grande do Sul,PR
99133,Sergipe,PE
15695,Maranhão,PA
74965,Alagoas,AM
20402,Rio Grande do Sul,MS
99503,Rio Grande do Norte,RN
11451,Pará,RJ
65023,Rio Grande do Norte,AP
2809,Mato Grosso do Sul,MA
47598,Bahia,DF
6973,Bahia,MA
98545,Distrito Federal,SE
93590,Acre,MT
42671,Alagoas,DF
61092,Rio Grande do Norte,BA
74133,Paraíba,PE
52194,Pernambuco,AM
53051,Bahia,RS
18595,Paraná,RR
55338,Alagoas,PR
28722,Rondônia,RO
99163,Acre,AC
99461,Piauí,PE
86701,Rio Grande do Norte,PA
24726,Sergipe,MS
6879,Ceará,RJ
46346,Alagoas,RN
26693,Sergipe,RR
37419,Rio Grande do Norte,AC
94677,São Paulo,MA
8464,Piauí,PR
27151,Rio de Janeiro,MS
99273,Piauí,PA
73690,Piauí,TO
24599,Piauí,DF
93371,Minas Gerais,AL
37423,Goiás,PA
99026,Mato Grosso,PR
81014,Roraima,ES
26276,Piauí,AL
50471,Santa Catarina,AM
81004,Bahia,MT
56542,Minas Gerais,AC
42349,Maranhão,SE
45725,Roraima,RN
92470,Rio Grande do Norte,MT
31470,Paraíba,PI
72801,Rondônia,AP
64165,Pará,MG
5809,Santa Catarina,RO
12883,Acre,PI
20598,Alagoas,PE
71692,Alagoas,BA
31534,Goiás,DF
98385,Rio Grande do Sul,MS
87698,Paraíba,TO
75334,Rio Grande do Sul,PR
69435,Amazonas,AP
97817,Goiás,AM
98109,Tocantins,SC
75813,Paraná,MT
34701,Rondônia,PR
69642,Amapá,SP
44281,Paraíba,DF
46392,São Paulo,CE
68682,Mato Grosso do Sul,PA
6203,Espírito Santo,RN
21127,Minas Gerais,SC
30852,Paraná,MG
26829,Rio de Janeiro,MT
22992,Maranhão,AM
74547,Acre,RS
39505,Roraima,GO
93200,Paraná,MT
9815,Santa Catarina,AP
69026,Distrito Federal,MA
83516,Pernambuco,RS
18009,Alagoas,ES
94698,Rio Grande do Sul,AC
40179,Rondônia,MA
65244,Alagoas,RS
1619,Paraná,PR
44952,Pará,RO
92052,Minas Gerais,RO
45120,Paraná,RR
51961,São Paulo,MA
54627,Santa Catarina,AL
50039,Goiás,RS
51572,Distrito Federal,PA
62491,Espírito Santo,PE
16325,Santa Catarina,TO
17542,Bahia,AP
45417,Maranhão,AM
63442,São Paulo,AC
37383,Espírito Santo,PE
77831,Rio Grande do Norte,TO
39242,Bahia,MA
88698,Roraima,TO
9483,Rio Grande do Sul,ES
21658,Goiás,GO
82546,Mato Grosso do Sul,RR
35290,Minas Gerais,MT
24258,Pará,PE
94751,Mato Grosso do Sul,RN
9256,Distrito Federal,BA
63267,Mato Grosso,PB
50971,Rio de Janeiro,PE
26954,Ceará,AP
72653,Mato Grosso,MT
75860,Minas Gerais,CE
88555,Rio Grande do Sul,CE
93421,Mato Grosso do Sul,ES
75330,Pernambuco,DF
16596,Paraíba,AL
18838,Bahia,PA
43423,Paraíba,RO
54806,Bahia,SP
9183,Sergipe,AL
71298,Ceará,MG
74569,Rio de Janeiro,MA
17987,Rondônia,AP
59483,Mato Grosso do Sul,MT
88119,São Paulo,RR
15068,Rio Grande do Norte,TO
68885,Rio Grande do Sul,ES
18554,Maranhão,PA
13108,Minas Gerais,DF
20690,Rio Grande do Sul,SE
97349,Roraima,MS
51431,Goiás,RS
87546,Rio Grande do Sul,PE
89690,Ceará,SC
75734,Mato Grosso,SP
19212,Alagoas,CE
59415,Pará,AM
79397,Sergipe,GO
52485,Maranhão,PR
16714,Rondônia,TO
92412,Tocantins,AC
8068,Minas Gerais,MT
52249,Alagoas,PI
54828,Mato Grosso do Sul,PR
24653,Mato Grosso,RN
50368,Rio Grande do Norte,PE
99907,Santa Catarina,RS
39352,Santa Catarina,SE
25069,Mato Grosso,RO
21380,Distrito Federal,RJ
62807,Alagoas,MS
53845,Minas Gerais,RJ
80492,Amapá,TO
54004,Rio Grande do Sul,GO
89303,Mato Grosso do Sul,AC
19746,Espírito Santo,MT
92038,Amapá,RJ
75627,Tocantins,AP
45920,Tocantins,PA
55695,Pernambuco,AP
93954,Pará,GO
20830,Maranhão,TO
56362,Mato Grosso do Sul,PR
98116,Pará,TO
57886,Alagoas,RN
8546,Paraná,BA
43135,Espírito Santo,AM
25071,Piauí,SE
1845,Mato Grosso do Sul,RN
24387,Maranhão,RR
57188,Ceará,RS
94371,Mato Grosso do Sul,MA
90621,Alagoas,ES
93920,Santa Catarina,RS
55086,Alagoas,TO
47309,Ceará,AL
80721,Amazonas,AC
39319,Sergipe,SE
88364,Rio Grande do Norte,RO
50851,Tocantins,RJ
15005,Mato Grosso do Sul,AM
18966,Amazonas,PB
72759,Espírito Santo,MS
81392,Paraná,RN
85049,Acre,SP
99694,Pará,SP
82272,Ceará,RN
61870,Rio Grande do Norte,MS
16099,Santa Catarina,RN
74968,Minas Gerais,PB
48675,Rondônia,ES
5008,Pernambuco,RJ
76007,Espírito Santo,MT
22239,Alagoas,AM
42179,Rio Grande do Norte,MT
88127,Maranhão,PI
56936,Espírito Santo,SP
41836,Bahia,MG
86188,Santa Catarina,MS
77971,Sergipe,MS
56211,Espírito Santo,PE
47740,Goiás,AP
12769,Santa Catarina,RN
11910,Paraíba,RO
1874,Maranhão,MT
51966,Goiás,PI
67223,Tocantins,RJ
84988,Alagoas,ES
71053,Tocantins,AP
34697,Amazonas,SE
70628,Tocantins,PI
76978,Paraíba,BA
62621,Espírito Santo,RS
88377,Alagoas,DF
89112,Goiás,SP
85341,Paraíba,MT
6998,Pernambuco,RR
829,Acre,MG
72884,Espírito Santo,ES
63687,Maranhão,RR
14601,Paraíba,MG
73673,Santa Catarina,RR
3502,Paraíba,PI
44343,Pernambuco,PE
61363,Santa Catarina,MS
14708,Mato Grosso,TO
95953,Sergipe,ES
31695,Tocantins,AP
16751,Rio Grande do Norte,AL
83465,Tocantins,RO
35712,Santa Catarina,RO
82078,Rio Grande do Norte,MT
29657,Mato Grosso,RN
52142,Tocantins,RJ
43826,Goiás,SE
13312,Amazonas,PA
77800,Distrito Federal,AC
80355,Santa Catarina,BA
29000,Goiás,ES
75663,Amazonas,GO
22949,Maranhão,AC
72579,Amapá,BA
68538,Rio de Janeiro,CE
23062,Acre,AP
64811,Minas Gerais,MS
13744,Goiás,GO
87911,Acre,GO
70835,Acre,PR
34923,Rio de Janeiro,PI
67118,Bahia,SE
73,Piauí,SE
61139,Distrito Federal,MS
35546,Piauí,MT
58581,Roraima,PA
57459,Acre,SC
58313,Amapá,SE
60404,Santa Catarina,RJ
32379,Ceará,PB
60862,Bahia,AP
52879,Rio de Janeiro,PB
31009,Pará,MG
87947,Amapá,CE
81816,Mato Grosso,MS
39563,Sergipe,RO
21581,Rio de Janeiro,MA
9261,Sergipe,AP
76238,Ceará,AP
72792,Rio de Janeiro,SE
9014,Acre,PB
77640,Pará,TO
77668,Pernambuco,MS
96225,Pernambuco,PA
67802,Mato Grosso,RJ
70620,Piauí,AC
67636,Santa Catarina,ES
82329,Paraná,PI
2502,Tocantins,BA
5222,Paraná,CE
13340,Pernambuco,AC
96954,Pará,AL
98031,Acre,PR
1887,Distrito Federal,RJ
58459,Rondônia,CE
77203,Goiás,MS
74300,Roraima,MG
8065,Acre,AL
52772,São Paulo,RJ
43310,Alagoas,CE
90715,Sergipe,PR
40193,Distrito Federal,DF
42339,Roraima,RR
84274,Roraima,PB
10189,Bahia,PA
29713,Goiás,CE
37081,Piauí,PB
91895,Santa Catarina,SE
35720,Rio de Janeiro,PB
66340,Tocantins,ES
84469,Goiás,MT
87477,Roraima,RJ
48083,Mato Grosso,AM
41745,Rio Grande do Norte,CE
72759,Paraná,AP
43844,Minas Gerais,CE
89840,Piauí,DF
32645,Ceará,RS
35603,São Paulo,PB
46216,Alagoas,RR
37113,Santa Catarina,MT
56324,Mato Grosso,SC
68956,Mato Grosso,MA
69791,Amapá,AM
87993,Mato Grosso do Sul,AL
41431,Goiás,RO
66227,Minas Gerais,CE
5956,Mato Grosso,RN
80304,Sergipe,TO
75428,Mato Grosso do Sul,DF
53630,Minas Gerais,AC
65559,Santa Catarina,PA
70237,Piauí,AM
72648,Ceará,PI
26475,Roraima,CE
96087,Piauí,MT
40937,Amapá,PE
35940,Tocantins,DF
28030,Paraná,MA
21323,Alagoas,AL
37020,Bahia,AM
96040,Rio Grande do Sul,PI
76254,Amazonas,AP
287,Pernambuco,BA
60360,Paraíba,PB
84288,Mato Grosso,ES
83386,Distrito Federal,PA
69103,Espírito Santo,AC
62004,Rio Grande do Sul,AM
45910,Amapá,AM
88293,Santa Catarina,MG
35939,Maranhão,PI
27991,Paraíba,PI
89861,Espírito Santo,SC
3697,Alagoas,SP
58262,Sergipe,RJ
24530,Amazonas,RJ
14399,Goiás,AL
47727,Bahia,RS
63188,São Paulo,TO
33535,Acre,SP
88844,Paraná,PR
56581,Espírito Santo,PE
30684,Mato Grosso do Sul,PI
10090,Goiás,RS
73871,Bahia,BA
41520,Tocantins,RN
55925,Amapá,CE
49840,Roraima,MS
36843,Paraíba,MS
58084,Piauí,SC
64332,Pará,PE
81725,Sergipe,AM
88200,Rio Grande do Norte,MS
92531,Tocantins,PB
77534,Acre,RN
20881,Pernambuco,AP
85104,Rondônia,AC
74950,Paraíba,PE
19381,Mato Grosso do Sul,AC
60218,Roraima,RN
80455,Mato Grosso do Sul,AC
53003,Mato Grosso do Sul,SP
91865,Rio Grande do Norte,SP
15889,Pernambuco,SC
99103,Sergipe,SP
5516,Paraná,AP
36277,Bahia,DF
95137,Alagoas,PR
42249,Rio Grande do Norte,TO
7018,Paraná,AM
55266,Paraná,MA
23496,Mato Grosso,SP
52378,Mato Grosso do Sul,GO
41116,Tocantins,AP
18040,Maranhão,MT
56446,Sergipe,PE
59894,Sergipe,MG
83880,Mato Grosso do Sul,PE
29835,Tocantins,BA
30359,Rio Grande do Norte,AC
30894,Distrito Federal,SP
47473,Minas Gerais,SC
41473,Mato Grosso,RR
6687,Espírito Santo,RO
90951,Paraíba,CE
2589,Espírito Santo,RJ
30736,Espírito Santo,PI
90311,Rio Grande do Norte,MG
35406,Ceará,SE
36013,Roraima,RO
32126,Mato Grosso do Sul,PA
7451,Goiás,BA
94204,Espírito Santo,SP
75095,Maranhão,AP
10741,Ceará,BA
18945,Piauí,ES
19032,Ceará,MA
98072,Mato Grosso do Sul,PA
26119,São Paulo,MS
59183,Espírito Santo,PI
50134,Rio Grande do Sul,AL
37255,Rio de Janeiro,SC
31144,Paraíba,AP
55028,Bahia,SC
8049,Mato Grosso,MS
95057,Alagoas,CE
88460,Pernambuco,PA
29162,Paraná,TO
16306,Paraná,PI
88741,Santa Catarina,SP
61364,Piauí,RN
53359,Mato Grosso do Sul,PE
86773,Santa Catarina,AL
41826,Minas Gerais,SE
86264,Santa Catarina,GO
38255,São Paulo,MS
42503,Goiás,RR
78295,Paraíba,AC
7665,Roraima,SE
84789,Goiás,PI
42244,Espírito Santo,SP
27376,Pará,BA
79742,Paraíba,SE
282,Piauí,CE
72680,Mato Grosso do Sul,DF
72321,Goiás,RJ
46257,Espírito Santo,RO
26505,Mato Grosso do Sul,TO
64361,Pará,MG
45183,Roraima,TO
14437,Roraima,PB
63450,Amapá,TO
28305,Paraná,PI
69452,Maranhão,SE
88821,Mato Grosso,AL
60340,Rondônia,RR
82763,Distrito Federal,PA
44802,Amapá,MS
36263,Bahia,SC
58732,Mato Grosso do Sul,PR
43852,Distrito Federal,MT
60948,Paraná,MG
77569,Sergipe,RO
50571,Goiás,PR
94603,Maranhão,SC
99273,Acre,RJ
76278,Rondônia,CE
16289,Piauí,AC
606,Santa Catarina,PR
76487,Espírito Santo,ES
59223,Sergipe,MA
35336,Distrito Federal,PB
34437,Mato Grosso do Sul,AM
86696,Espírito Santo,AL
50587,Mato Grosso,RS
91227,Distrito Federal,SE
61921,Alagoas,RO
20754,Goiás,RS
82643,Minas Gerais,ES
96324,Goiás,RS
48088,Pernambuco,MA
43424,Distrito Federal,AC
52489,Mato Grosso,SE
69343,Piauí,AP
88735,Santa Catarina,PI
22174,Distrito Federal,GO
36916,Rio Grande do Sul,PB
32333,Santa Catarina,MA
18648,Pernambuco,MA
80100,Minas Gerais,MA
96425,Mato Grosso,PI
86929,Espírito Santo,MT
20945,Rio de Janeiro,SP
37878,Paraíba,SP
54302,Mato Grosso do Sul,SE
52537,Rio de Janeiro,PB
63590,Amapá,PI
90882,Rio de Janeiro,RR
3706,Amapá,PI
1844,Ceará,GO
46750,Ceará,RR
22215,Acre,MS
58677,Goiás,AC
30298,Rio Grande do Sul,MA
10582,Distrito Federal,RS
78724,Rondônia,MS
79560,São Paulo,RS
90399,Pernambuco,RO
61224,Rio Grande do Sul,CE
46121,Rondônia,AP
48309,Roraima,TO
35095,Mato Grosso do Sul,AM
98704,Espírito Santo,DF
54255,Mato Grosso,PI
94146,Rondônia,AM
8277,Sergipe,PE
52774,Distrito Federal,RJ
61678,Amapá,DF
24361,Maranhão,MA
31032,Rio de Janeiro,SC
50688,Paraná,MS
35519,Roraima,AL
90414,Rondônia,PR
42708,Mato Grosso do Sul,GO
35210,Roraima,PA
84051,Distrito Federal,PA
80359,Mato Grosso,AM
84971,Rio Grande do Sul,RS
14793,Roraima,AM
59887,Amazonas,AL
47746,Distrito Federal,RN
11319,Paraíba,AP
81459,Mato Grosso,PB
38597,Roraima,PA
89051,Mato Grosso,PA
22871,Pernambuco,MT
98883,Santa Catarina,RN
89510,Tocantins,GO
56255,São Paulo,BA
18116,Pernambuco,SE
58913,Rio Grande do Sul,MA
79436,Rio de Janeiro,AM
95365,Alagoas,RR
56134,Rio Grande do Sul,SE
20853,Pernambuco,CE
38822,Rio Grande do Norte,SC
53550,Goiás,DF
31259,Amapá,DF
22080,Maranhão,MT
31608,Sergipe,AM
47558,Roraima,PB
12849,Rio Grande do Norte,DF
70927,Piauí,PI
73575,Ceará,PR
72987,São Paulo,MG
28345,Distrito Federal,AP
54502,Alagoas,SP
35229,Rio Grande do Sul,MS
35165,Sergipe,ES
86451,São Paulo,AP
87000,Amapá,AC
58758,Rio Grande do Sul,RN
77349,Rio Grande do Norte,RN
76918,Alagoas,AL
12030,Mato Grosso,DF
91625,Ceará,ES
33707,Acre,SC
86309,Tocantins,AM
41863,Ceará,PR
52581,Roraima,PA
34257,Bahia,MT
48048,Maranhão,DF
90262,Rondônia,PI
81522,Alagoas,AC
81447,Espírito Santo,GO
45375,Tocantins,SE
1272,Tocantins,AM
26877,Goiás,PI
31063,Tocantins,AC
74193,Piauí,ES
59633,Goiás,PR
10128,Ceará,PB
70765,Minas Gerais,PI
48697,Rio Grande do Norte,RN
71801,Goiás,AC
89085,Rondônia,PB
77036,Paraíba,PE
88933,Rio Grande do Sul,AC
39478,Amapá,SC
4142,Rio de Janeiro,MS
47147,Rondônia,AM
86862,Tocantins,MT
68168,Roraima,PB
21080,Espírito Santo,RS
30233,Paraná,DF
13095,Goiás,PE
26944,Alagoas,SC
72986,Rio Grande do Sul,GO
17967,Paraíba,MT
67876,Pernambuco,MS
47526,Goiás,SE
82580,Paraná,BA
93236,Maranhão,MA
29150,Piauí,MS
25182,Ceará,SC
89139,Espírito Santo,AC
91766,Amazonas,MG
29214,Espírito Santo,BA
70412,Santa Catarina,SE
24191,Sergipe,AM
73354,Rio Grande do Norte,AC
23881,Sergipe,PI
34799,Maranhão,DF
24431,Roraima,MA
13462,Roraima,PB
98598,São Paulo,TO
23449,Amazonas,RO
42248,Paraná,SC
52012,Minas Gerais,CE
35294,Piauí,TO
94319,Goiás,RR
26105,Mato Grosso,MS
84451,Paraná,SP
5280,Tocantins,GO
33742,São Paulo,MT
23671,Amapá,AL
29528,Mato Grosso,ES
37515,Tocantins,AM
13666,Paraíba,MS
73584,Acre,PR
92687,São Paulo,ES
14487,Piauí,TO
72701,Tocantins,SE
84555,Maranhão,MA
84394,Santa Catarina,RO
90939,Mato Grosso,TO
18854,Paraná,MS
40891,Minas Gerais,RO
14869,Pernambuco,PA
95823,Alagoas,AL
14624,Pernambuco,DF
85569,Pará,RN
2683,Mato Grosso,MA
98685,Amapá,DF
73437,Amazonas,MT
82236,Piauí,PR
38632,Santa Catarina,RN
35764,Paraíba,MA
5868,Sergipe,AM
95438,Minas Gerais,PE
80163,Sergipe,AM
65465,Rio de Janeiro,SC
52946,Alagoas,SC
26730,Alagoas,RJ
97692,Rondônia,RJ
98718,Mato Grosso,MA
88623,Rondônia,GO
82448,Paraná,RN
88432,Paraíba,RS
45717,Maranhão,CE
23161,Rio Grande do Norte,GO
37901,Pará,RJ
20426,Paraná,RJ
83389,Mato Grosso,GO
73243,Pará,RR
71379,Mato Grosso do Sul,RJ
41886,Rondônia,PB
28459,Mato Grosso,PA
23099,Distrito Federal,SP
11250,Alagoas,CE
50544,Paraíba,BA
96854,Piauí,CE
17192,Pernambuco,DF
70390,Santa Catarina,TO
59514,Rio de Janeiro,PE
86853,Pernambuco,MA
37708,São Paulo,PE
21570,Rio Grande do Sul,CE
92675,Amapá,AP
33516,Santa Catarina,AC
6198,Espírito Santo,AC
2665,Amazonas,BA
59630,São Paulo,MT
70007,Paraíba,PB
75194,Distrito Federal,MT
68615,Bahia,PR
91027,Roraima,RR
31992,Alagoas,DF
12434,Mato Grosso do Sul,RN
18178,Piauí,RN
36661,Pará,PB
30924,Tocantins,PI
21239,Amazonas,MA
97709,Roraima,PR
14730,Sergipe,TO
68398,Ceará,SC
41940,Bahia,MS
85823,Ceará,MS
29104,Rio Grande do Norte,TO
99351,São Paulo,MA
4534,Acre,RR
13801,Amapá,AM
33598,Goiás,SE
77629,Roraima,PB
11307,Tocantins,MT
54567,Pará,ES
35722,Goiás,AP
90298,Amazonas,GO
23740,Alagoas,CE
12498,Paraíba,CE
36848,Tocantins,PI
16667,Mato Grosso,AL
34744,Mato Grosso,CE
38396,Paraná,PA
77955,Goiás,RN
92679,São Paulo,AC
